county,name,state,agriculture,prop_crime,violent_crime,labor,mortality,total,safety
2170.0,Matanuska-Susitna Borough,AK,0.0,0.6312511340516247,0.6580148977377132,-0.0376922264005097,-3.2756993456257324,-2.0241255402369043,48.99645472062326
2180.0,Nome Census Area,AK,0.0,0.9215332491520288,0.9029671967699436,-0.0454686621771394,-7.595270251992129,-5.816238468247295,61.81397370618705
2185.0,North Slope Borough,AK,0.0,0.4736173503349761,0.6254089830983744,-0.0295992734949068,-2.621861516676655,-1.5524344567382111,47.40211680589303
2188.0,Northwest Arctic Borough,AK,0.0,0.9215332491520288,0.9029671967699436,-0.0445767572602284,-6.277836898483478,-4.497913209821734,57.35797269835746
2195.0,Petersburg Borough,AK,0.0,0.0444791900946039,0.8151397665301818,0.0,-4.422857720578074,-3.5632387639532883,54.19872937341625
2198.0,Prince of Wales-Hyder Census Area,AK,0.0,0.0444791900946039,0.8151397665301818,0.0,-4.422857720578074,-3.5632387639532883,54.19872937341625
2220.0,Sitka City and Borough,AK,0.0,0.1410502710951888,0.642042478818583,-0.0105799667285522,-3.984473882964634,-3.211961099779414,53.011394445572876
2230.0,Skagway Municipality,AK,0.0,0.0163253249642059,0.6817335768546373,0.0,-4.445036613724197,-3.7469777119053536,54.819775607658734
2240.0,Southeast Fairbanks Census Area,AK,0.0,0.2579495238738793,0.5594692542836954,-0.0254237402750212,-2.8958085140641385,-2.103813476181585,49.265803669687195
2261.0,Valdez-Cordova Census Area,AK,0.0,0.2615742523426778,0.3373403595850144,-0.0128642007998336,-2.4034148305356635,-1.817364419407805,48.297592465723625
2270.0,Wade Hampton Census Area,AK,0.0,0.525829111709486,0.5829474879625929,-0.0358324932176024,-5.057773168992006,-3.9848290625375298,55.62372429282341
2275.0,Wrangell City and Borough,AK,0.0,0.0444791900946039,0.8151397665301818,0.0,-4.422857720578074,-3.5632387639532883,54.19872937341625
2282.0,Yakutat City and Borough,AK,0.0,0.0355780354305057,0.3997396346764992,0.0339115661154743,-2.7268110013448696,-2.2575817651223904,49.785547675283176
2290.0,Yukon-Koyukuk Census Area,AK,0.0,0.4317690433652821,0.6006216352065108,-0.0328183651345681,-3.858640040428813,-2.8590677269915883,51.81859834707673
4001.0,Apache County,AZ,0.0,0.1329544828363449,0.7210893914376237,-0.0157613632044251,-0.7918388204245914,0.04644369064495213,41.99783391697623
4003.0,Cochise County,AZ,-1.1314968780404833,0.0374026093669765,0.5142697702311905,-0.1030799046662034,2.1278421015761486,1.444937698467629,37.27085878813449
4005.0,Coconino County,AZ,0.0,0.1419267188660367,0.4912476334120175,0.0069323838619572,-1.0250899172787242,-0.3849831811387129,43.456076913676974
4007.0,Gila County,AZ,0.0,-0.0177259408510321,0.1851912574135861,-0.0956528181273341,5.512144588821496,5.5839570872567155,23.28077974656557
4009.0,Graham County,AZ,-6.000656497073253,-0.0144004108605599,0.3383519556390713,-0.1331530824310811,2.2056948648698462,-3.604163169855976,54.33705577866542
4011.0,Greenlee County,AZ,0.0,0.0573951968553476,0.4803514283756138,-0.1723651128202386,-0.4608377503633194,-0.09545623795259661,42.47746230974234
4012.0,La Paz County,AZ,-5.85692134370559,0.0106322554489057,0.2603377567538256,-0.0499476067113313,2.6604195489855336,-2.9754793892286564,52.21207520791682
4013.0,Maricopa County,AZ,-9.655704627542573,-0.0004250249233783,0.1901998601790078,-0.0466435173834156,2.820144901523102,-6.692428408147256,64.77553666668678
4015.0,Mohave County,AZ,-12.206944995271662,0.0219239232557955,0.3046273492707918,-0.0587729143448512,3.607222113303853,-8.331944523786074,70.31717778821425
4017.0,Navajo County,AZ,0.0,0.0431137727056718,0.4486779674833352,-0.1027283225274344,0.5737282316507674,0.96279164931234,38.900534975574644
4019.0,Pima County,AZ,-2.664728656361992,-0.0216171746275861,0.3712208221006152,-0.1202694438797058,3.187394642483722,0.7520001897150532,39.61301996393718
4021.0,Pinal County,AZ,-9.97140010225266,-0.0081327024029187,0.2303686166595264,-0.0695680313657298,3.253737437121513,-6.5649947822402694,64.34480505334344
4023.0,Santa Cruz County,AZ,0.0,0.0023966344822268,0.4902100423903155,-0.1264613398217151,0.7258731918091159,1.092018528859943,38.463742081087815
4025.0,Yavapai County,AZ,0.0,0.0821613085424388,0.3925887812024742,-0.045706812277424,-0.1819307765366483,0.2471125009308407,41.319563956540385
4027.0,Yuma County,AZ,-0.1667989158175897,-0.0077102992698252,0.2016072129284785,-0.0560861237389409,1.785715909856746,1.7567277839588689,36.216993722361956
5001.0,Arkansas County,AR,-9.215157741265012,-0.0294321868090863,0.1705789931947254,-0.2047125984956821,5.827969194390804,-3.4507543389842494,53.818526758148316
5003.0,Ashley County,AR,-2.9231140930734645,-0.0159049320214044,0.2303032167729313,-0.2349693649769668,4.876962287618518,1.9332771143196137,35.62024873170718
5005.0,Baxter County,AR,0.0,0.041872282245059,0.2432706215359736,-0.1236981800595948,4.046618985012973,4.208063708734411,27.93136369174728
5007.0,Benton County,AR,0.0,0.0206026097162581,0.2419426965334814,-0.175303240570801,2.9303305996474633,3.017572665326402,31.95527907631147
5009.0,Boone County,AR,0.0,0.0439411427936464,0.3356256518050049,-0.1288577804025359,2.077178219118603,2.3278872333147183,34.28644808068884
5011.0,Bradley County,AR,0.0,-0.030191261682122,0.2018874344996701,-0.2241769297735674,6.0887874291411705,6.036306672185151,21.75181700125667
5013.0,Calhoun County,AR,0.0,-0.0387598054735094,0.2051635302646959,-0.3055065828154846,4.491190255838659,4.352087397814361,27.444556889260582
5015.0,Carroll County,AR,0.0,0.0591747791989227,0.3096819103433512,-0.1499210562563746,3.8763501361719057,4.095285769457805,28.31255839909717
5017.0,Chicot County,AR,-9.103452612882634,-0.0695165802491515,0.2062044755634096,-0.2339193912205273,7.664880818542062,-1.535803290246844,47.3459026856118
5019.0,Clark County,AR,-11.237494212516577,-0.024669101875685,0.2557936117052017,-0.2011562360284324,4.818582527979379,-6.388943410736113,63.7497431869045
5021.0,Clay County,AR,-0.5412056714089841,-0.0006155082044712,0.2748058717053858,-0.1690142763603574,5.996700501116726,5.560670916848299,23.35948809122121
5023.0,Cleburne County,AR,0.0,0.0059773637660409,0.187276172981754,-0.1585853247488389,4.808834960209618,4.843503172208574,25.78354859713461
5025.0,Cleveland County,AR,0.0,-0.0387598054735094,0.2051635302646959,-0.1846424891232212,4.305649673074111,4.287410908742077,27.663166446080552
5027.0,Columbia County,AR,0.0,-0.0282901016621428,0.2687026772263179,-0.2461546720047058,5.9151900300666025,5.909447933626072,22.18060546848693
5029.0,Conway County,AR,-8.669534158331748,-0.0209841793172849,0.1904237154197741,-0.211560681360956,5.218097349255857,-3.4935579543343573,53.96320497918658
5031.0,Craighead County,AR,0.0170241911082502,0.0171724948426765,0.2457352415230485,-0.1046820943579662,3.1100559776087677,3.285305810724777,31.050328527803188
5033.0,Crawford County,AR,-10.87058566812491,-0.0206697293417379,0.1795202696996067,-0.2244886824121272,4.471809916541858,-6.46441389363731,64.00483694750707
5035.0,Crittenden County,AR,-5.007569600987805,0.012042912905974,0.2643051171651311,-0.1359713035045118,4.578205564845055,-0.28898730957615637,43.13160637979592
5037.0,Cross County,AR,-7.295594072426004,0.0226673410443245,0.2224646686395326,-0.1150949891381314,4.432853467184947,-2.732703584695331,51.391481638338156
5039.0,Dallas County,AR,0.0,-0.0387598054735094,0.2051635302646959,-0.1922352049573916,5.690010594208656,5.664179114042451,23.009625545489058
5041.0,Desha County,AR,-3.5488313013981143,-0.020461603934696,0.1945767792634667,-0.2059444821116307,6.258438878576942,2.6777782703959674,33.10380001724613
5043.0,Drew County,AR,-4.222034736540015,-0.0239676584964931,0.1904141293107342,-0.1947319599734598,4.982916937481589,0.7325967117823557,39.67860462650122
5045.0,Faulkner County,AR,-8.731957132132639,-0.0162756490447946,0.1682152779926893,-0.1593998496326021,3.2274687553923407,-5.511948597425006,60.785459716645654
5047.0,Franklin County,AR,-10.42194204858198,-0.0012954113340457,0.1973938455317236,-0.2198787479149588,4.624724046833925,-5.820998315465336,61.830062212316435
5049.0,Fulton County,AR,0.0,0.0400323848971151,0.3081421919287841,-0.089746741278085,3.732866964931752,3.991294800479566,28.664052736030087
5051.0,Garland County,AR,0.0,-0.0321295179484537,0.2027942517723424,-0.1363546789597713,5.694081528974571,5.728391583838689,22.79258439551596
5053.0,Grant County,AR,0.0,-0.0382013170948214,0.1604715503557674,-0.2309686105879449,4.151508157153839,4.0428097798268405,28.489929697407646
5055.0,Greene County,AR,-1.2605440194120687,0.0323234894712642,0.2898632886097818,-0.1342610964207957,4.024182093210551,2.9515637554587326,32.178392277713186
5057.0,Hempstead County,AR,0.0,-0.0439624116957304,0.2477440367471217,-0.2527457825244106,5.028467728129501,4.979503570656481,25.323860892089144
5059.0,Hot Spring County,AR,-12.628902499647786,-0.0321295179484537,0.2027942517723424,-0.1815447927984714,4.473443913415277,-8.166338645207091,69.75742217621016
5061.0,Howard County,AR,0.0,-0.0470155846732489,0.2451010234268746,-0.3308865269108674,6.422494090858883,6.2896930027016404,20.89535935779155
5063.0,Independence County,AR,-4.539618193872741,0.041542363607161,0.2177308917423959,-0.1512570756323716,3.603231629811811,-0.8283703843437444,44.95474638975144
5065.0,Izard County,AR,0.0,0.0350608820761877,0.2536083991043103,-0.1174319167643545,3.4914134154196073,3.662650779835751,29.774884890573617
5067.0,Jackson County,AR,-7.6932279359742335,0.0032915522582666,0.1873404806713274,-0.1257575005124245,5.126538661870713,-2.501814741686351,50.61106655445109
5069.0,Jefferson County,AR,-3.398071682895143,-0.0105086797800302,0.1924075836912342,-0.1393926007379198,4.999263993667846,1.643698613945987,36.599037601346005
5071.0,Johnson County,AR,-8.541469602187558,0.0180333839920221,0.1927279761428035,-0.2225925721874966,4.211578604599644,-4.341722209640585,56.8300398155025
5073.0,Lafayette County,AR,-6.828175168351813,-0.0282901016621428,0.2687026772263179,-0.2207734516035508,6.63581694832947,-0.17271909606171842,42.73861438234483
5075.0,Lawrence County,AR,-5.680251046699691,0.0167374572603851,0.2523381735202168,-0.1350361706989211,5.0916661474393905,-0.4545454391786201,43.691200598027
5077.0,Lee County,AR,-4.178224916188656,0.0047556611038501,0.2103553853712858,-0.160261769677894,5.277832940082357,1.154457300690943,38.252696113161164
5079.0,Lincoln County,AR,-3.499957417308397,-0.0188061540754014,0.1706803476207552,-0.1506323727103131,4.315646707308653,0.8169311108352963,39.393550414899906
5081.0,Little River County,AR,-8.588525170288507,-0.0406818716633394,0.2513515366358687,-0.3154552329560856,6.745876543621396,-1.9474341946506684,48.73723438706749
5083.0,Logan County,AR,-8.480086621284643,0.0180333839920221,0.1927279761428035,-0.1874270014800449,5.02498124157412,-3.4317710210557424,53.754362256041745
5085.0,Lonoke County,AR,-4.218095465505001,-0.0023871928987673,0.1917736379661416,-0.1254186631604481,3.89510289808334,-0.25902478551473385,43.03033164766018
5087.0,Madison County,AR,0.0,0.0762058737008741,0.3065039561807703,-0.1620171855040597,3.956685177248469,4.177377821626054,28.035083424800334
5089.0,Marion County,AR,0.0,0.0715631881225142,0.3303951341171451,-0.1878124086842847,2.1996767781719804,2.413822691727355,33.99598221359901
5091.0,Miller County,AR,-11.518815548601523,-0.0475175466715271,0.2530268045422668,-0.2194628682524069,5.243983000487123,-6.288786158496066,63.41120699178063
5093.0,Mississippi County,AR,-0.758235117611894,0.0219825052423683,0.2377749217090441,-0.1273474518532102,5.41804779539614,4.792222652882448,25.956879149924106
5095.0,Monroe County,AR,-7.130650000638372,-0.0151822592886263,0.1671040324330075,-0.1354391926434162,6.191786376041023,-0.9223810440963849,45.272506814902336
5097.0,Montgomery County,AR,0.0,0.0003838780168408,0.225751584957079,-0.2003567853958721,3.9999404972270423,4.02571917480509,28.54769674140124
5099.0,Nevada County,AR,0.0,-0.024669101875685,0.2557936117052017,-0.1582928566683628,5.634657983283611,5.707489636444764,22.863233954915415
5101.0,Newton County,AR,0.0,0.0948658245881528,0.2954762896129059,-0.0224944488511957,1.8545569718922763,2.222404637242139,34.642984186937184
5103.0,Ouachita County,AR,0.0,-0.0506762411667693,0.2259779842018527,-0.1631143262309953,6.353148680380027,6.365336097184115,20.639682161974306
5105.0,Perry County,AR,-3.9870069910189487,0.0107172133977595,0.1908882253938149,-0.080109076422441,4.130779628045484,0.2652689993956683,41.258194142876526
5107.0,Phillips County,AR,-3.694681206732786,0.0047556611038501,0.2103553853712858,-0.1185576933741439,5.89562546375612,2.2974976101243256,34.38916642784824
5109.0,Pike County,AR,0.0,-0.046898973607945,0.2363313760445073,-0.2208787259161182,6.27015470101242,6.2387083775328644,21.06768977449552
5111.0,Poinsett County,AR,-2.462267550119124,0.0171724948426765,0.2457352415230485,-0.1190842937097258,4.373420350666711,2.0549762432035865,35.20889998640088
5113.0,Polk County,AR,0.0,0.0244809782081523,0.226335225140084,-0.200326384133942,4.949136981451847,4.9996268006661415,25.25584343385512
5115.0,Pope County,AR,-8.203517951720729,-0.014791566043093,0.188749073357064,-0.1985910564123116,4.110640661376065,-4.117510839443003,56.07219490190322
5117.0,Prairie County,AR,-9.216690577045505,-0.0151822592886263,0.1671040324330075,-0.1364487887178023,5.543358363278912,-3.657859229340012,54.51855097011999
5119.0,Pulaski County,AR,-8.50476784785561,-0.0250150095220336,0.1643829250375317,-0.1232379621943779,4.119166369532129,-4.369471525002359,56.92383379876148
5121.0,Randolph County,AR,-6.875610959724588,0.0167374572603851,0.2523381735202168,-0.1364627670704998,4.712061131717929,-2.030936964296556,49.01947765239263
5123.0,St. Francis County,AR,-4.4712954525789055,0.0226673410443245,0.2224646686395326,-0.10137041967051,4.230596405842419,-0.0969374567231398,42.48246889843673
5125.0,Saline County,AR,0.0,0.0210531186504825,0.1900883964680355,-0.101263885901448,3.0760692171468698,3.1859468463639398,31.386166472573763
5127.0,Scott County,AR,0.0,0.0178771783529096,0.2255544452196556,-0.2840230162056145,4.4265598167424,4.38596842410935,27.330037436377552
5129.0,Searcy County,AR,0.0,0.0147420101964668,0.2227437912910135,-0.1167531865279736,4.525581061451485,4.646313676410991,26.450058311935052
5131.0,Sebastian County,AR,-9.974799406389767,-0.0105463629564317,0.1818815089476233,-0.1940161761648573,4.70738954764188,-5.290090888921552,60.035570289610924
5133.0,Sevier County,AR,0.0,-0.0192233908639094,0.243646864628344,-0.2492221713738418,4.307266662114866,4.282467964505459,27.679873828692877
5135.0,Sharp County,AR,0.0,0.0400323848971151,0.3081421919287841,-0.0850205483680532,4.010275559574448,4.273429588032294,27.710423963734414
5137.0,Stone County,AR,0.0,0.0350608820761877,0.2536083991043103,-0.1456344594078729,3.0090126589271073,3.1520474806997325,31.500747913382156
5139.0,Union County,AR,0.0,-0.0272808260087131,0.2554441977064225,-0.2269862734691763,6.353929325673271,6.3551064239018045,20.674258935926275
5141.0,Van Buren County,AR,0.0,0.0186437076602485,0.2247402512481233,-0.1261916196939494,4.78132099098886,4.898513330203282,25.597611691277223
5143.0,Washington County,AR,0.0,0.0456044263974719,0.2423531695232572,-0.1232116795608861,1.908302503000559,2.073048419360402,35.14781518608035
5145.0,White County,AR,-9.043234603646134,-0.0242318846537359,0.1684494805887393,-0.1717863720735124,4.343291279826948,-4.7275120999576945,58.13402768122583
5147.0,Woodruff County,AR,-7.725774054389801,0.0202510308411563,0.2063933154176966,-0.1521192486421241,6.751941509617651,-0.8993074471554205,45.194516978504936
